0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.1953065522057166,-1.0456377966281656,0.35052045001535515,-0.9570426503081398,1.6026535111140934,-1.0088672624192516,-0.33324416276536445,0.7956434494282,0.6526435830103621,0.6142236592008964,0.31594559633737324,-0.23745554882142522,0.021566890318940636,-0.787243155001314,0.13106653031582102,0.9811476838393238,0.42863573399129457,-0.9587901882627337,0.3735086294016977,-0.86994099517203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1953065522057166,-0.1829655930245671,-0.8117473662982654,0.6085397244256241,0.4477304478235817,0.07361507237263581,-0.013188522658861512,-0.6673526581713849,-0.07306824577496084,1.2422961249006899,0.31594559633737324,0.6333208274661174,-0.03503105391076866,1.7681049692468225,-0.9357328244498854,-0.3163845792090573,-0.5023492699881785,-0.6482904370864748,-0.0515407055719861,0.3901406691440024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1953065522057166,-0.9792783963509658,-0.011497394410198763,0.6085397244256241,1.6026535111140934,-0.9255993905121834,0.4460217435809036,0.5418584103548025,0.6526435830103621,0.10622387076723991,0.31594559633737324,-0.06330027356391668,0.21022670441797164,-0.787243155001314,0.13106653031582102,-0.3163845792090573,0.5865706900235266,-0.30071608875484185,0.6633149941564821,-0.8214763157752596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1953065522057166,1.8078164152914296,-0.14487238972487654,0.6085397244256241,-0.3222182610367595,-0.8839654545586493,-0.027103985272187728,-0.6673526581713849,0.6526435830103621,-0.5172304150377022,1.662750182184278,-0.5277143409172728,-0.10375712904684424,-0.787243155001314,0.3977663690072476,0.3323815523151333,0.4431823746784738,-0.05509688260048782,0.82753860085086,0.6324640661278548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.512385380013321,-0.9460986962123659,0.7887525774778679,0.6085397244256241,1.6026535111140934,-0.8839654545586493,1.2837325929031418,1.945140391113588,1.378355411795685,0.4964600718821851,1.662750182184278,0.8655278611427955,1.0686288585685626,0.8591556364605726,0.13106653031582102,1.6299138153635144,1.4427443990403634,-0.17095499871103217,1.7645791802246629,-0.7245469569817187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.4388511034094917,-0.6806610951035663,-0.24014024352107494,-0.9570426503081398,0.4477304478235817,-0.5508939669303762,1.2433777513244957,-0.6673526581713849,-0.7987800745602838,0.674259997833965,0.31594559633737324,0.923579619561965,-0.528241710769664,-0.4442434067800876,-0.13563330837560558,-0.9651507107332479,-0.294540117314189,-1.15806614797287,0.04506141601294204,-0.43375888060109574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1953065522057166,-1.1119971969053655,0.27430616697839644,0.6085397244256241,1.217679156683923,-1.09213513432632,0.12151315543813625,0.7210007908772007,1.378355411795685,2.145150294344143,0.31594559633737324,0.34306203537026986,1.1184889522947352,1.399380239909004,-0.9357328244498854,0.3323815523151333,0.39538626956345624,-0.5718240804535156,0.7985579643753815,-1.0153350333623414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1953065522057166,-0.017067092331567398,2.4273596627724805,2.174122099159388,1.6026535111140934,0.2817847521403065,0.2044493126135605,1.1240711470525966,0.6526435830103621,0.9675144211570302,0.31594559633737324,-0.005248515144747178,0.8718836238652875,1.2278803657983908,0.13106653031582102,0.3323815523151333,1.2183105141524548,-0.8058574749968151,0.06438184032992766,0.6324640661278548,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1217722756018877,1.3433006133510303,-0.8117473662982654,2.174122099159388,-0.3222182610367595,1.9887761262352062,-0.981704720546366,-0.6673526581713849,0.6526435830103621,-1.0159938436816558,0.31594559633737324,-1.0501801666897983,0.23717810643211892,-0.015493721503554686,-0.13563330837560558,0.9811476838393238,0.5616335917026478,0.8995739941503975,-0.012899856938014844,1.6986870128568052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1217722756018877,1.0778630122422308,-0.7355330832613066,2.174122099159388,-0.3222182610367595,1.655704638606933,-0.6199026925998845,-0.6673526581713849,-0.7987800745602838,0.9490417015776246,-1.0308589895095317,-1.1082319251089678,-0.6495230198333267,-0.787243155001314,2.398015159192947,-0.9651507107332479,-0.8867962024350592,-0.9819618114848425,-1.28321775577982,1.6986870128568052,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1953065522057166,0.2151908086386322,-0.8117473662982654,-0.9570426503081398,-0.3222182610367595,0.5732223038150455,0.43210628096757736,-0.6673526581713849,-0.7987800745602838,1.0760416486860387,-1.0308589895095317,0.05280324327442233,-0.6333521786248384,-0.787243155001314,-0.9357328244498854,-0.9651507107332479,-0.9636855889244352,-0.9958647854181079,-0.418628767594713,0.9717168219052481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
