num__Fireplaces,num__GarageArea,num__LotFrontage,num__OverallQual,num__BsmtFinSF1,num__GrLivArea,num__total_bathrooms,num__WoodDeckSF,num__GarageCars,num__BedroomAbvGr,num__building_age,num__BsmtUnfSF,num__total_sf,num__LotArea,num__remodel_age,num__garage_age,num__MasVnrArea,num__OpenPorchSF,num__MSSubClass,num__TotRmsAbvGrd,cat__KitchenQual_Ex,cat__KitchenQual_Fa,cat__KitchenQual_Gd,cat__KitchenQual_TA,cat__GarageType_2Types,cat__GarageType_Attchd,cat__GarageType_Basment,cat__GarageType_BuiltIn,cat__GarageType_CarPort,cat__GarageType_Detchd,cat__GarageType_None,cat__BsmtQual_Ex,cat__BsmtQual_Fa,cat__BsmtQual_Gd,cat__BsmtQual_None,cat__BsmtQual_TA,cat__GarageFinish_Fin,cat__GarageFinish_None,cat__GarageFinish_RFn,cat__GarageFinish_Unf,cat__Foundation_BrkTil,cat__Foundation_CBlock,cat__Foundation_PConc,cat__Foundation_Slab,cat__Foundation_Stone,cat__Foundation_Wood,cat__ExterQual_Ex,cat__ExterQual_Fa,cat__ExterQual_Gd,cat__ExterQual_TA,cat__Neighborhood_Blmngtn,cat__Neighborhood_Blueste,cat__Neighborhood_BrDale,cat__Neighborhood_BrkSide,cat__Neighborhood_ClearCr,cat__Neighborhood_CollgCr,cat__Neighborhood_Crawfor,cat__Neighborhood_Edwards,cat__Neighborhood_Gilbert,cat__Neighborhood_IDOTRR,cat__Neighborhood_MeadowV,cat__Neighborhood_Mitchel,cat__Neighborhood_NAmes,cat__Neighborhood_NPkVill,cat__Neighborhood_NWAmes,cat__Neighborhood_NoRidge,cat__Neighborhood_NridgHt,cat__Neighborhood_OldTown,cat__Neighborhood_SWISU,cat__Neighborhood_Sawyer,cat__Neighborhood_SawyerW,cat__Neighborhood_Somerst,cat__Neighborhood_StoneBr,cat__Neighborhood_Timber,cat__Neighborhood_Veenker
-0.9570426503081398,0.3735086294016977,-0.23745554882142522,0.6526435830103621,0.6142236592008964,0.42863573399129457,1.6026535111140934,-0.787243155001314,0.31594559633737324,0.1953065522057166,-1.0456377966281656,-0.9587901882627337,0.021566890318940636,-0.33324416276536445,-0.86994099517203,-0.938287879836405,0.7956434494282,0.35052045001535515,0.13106653031582102,0.9811476838393238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6085397244256241,-0.0515407055719861,0.6333208274661174,-0.07306824577496084,1.2422961249006899,-0.5023492699881785,0.4477304478235817,1.7681049692468225,0.31594559633737324,0.1953065522057166,-0.1829655930245671,-0.6482904370864748,-0.03503105391076866,-0.013188522658861512,0.3901406691440024,-0.09800694987851812,-0.6673526581713849,-0.8117473662982654,-0.9357328244498854,-0.3163845792090573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6085397244256241,0.6633149941564821,-0.06330027356391668,0.6526435830103621,0.10622387076723991,0.5865706900235266,1.6026535111140934,-0.787243155001314,0.31594559633737324,0.1953065522057166,-0.9792783963509658,-0.30071608875484185,0.21022670441797164,0.4460217435809036,-0.8214763157752596,-0.8736508852242599,0.5418584103548025,-0.011497394410198763,0.13106653031582102,-0.3163845792090573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6085397244256241,0.82753860085086,-0.5277143409172728,0.6526435830103621,-0.5172304150377022,0.4431823746784738,-0.3222182610367595,-0.787243155001314,1.662750182184278,0.1953065522057166,1.8078164152914296,-0.05509688260048782,-0.10375712904684424,-0.027103985272187728,0.6324640661278548,-0.8413323879181873,-0.6673526581713849,-0.14487238972487654,0.3977663690072476,0.3323815523151333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6085397244256241,1.7645791802246629,0.8655278611427955,1.378355411795685,0.4964600718821851,1.4427443990403634,1.6026535111140934,0.8591556364605726,1.662750182184278,1.512385380013321,-0.9460986962123659,-0.17095499871103217,1.0686288585685626,1.2837325929031418,-0.7245469569817187,-0.8413323879181873,1.945140391113588,0.7887525774778679,0.13106653031582102,1.6299138153635144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9570426503081398,0.04506141601294204,0.923579619561965,-0.7987800745602838,0.674259997833965,-0.294540117314189,0.4477304478235817,-0.4442434067800876,0.31594559633737324,-2.4388511034094917,-0.6806610951035663,-1.15806614797287,-0.528241710769664,1.2433777513244957,-0.43375888060109574,-0.5827844094696067,-0.6673526581713849,-0.24014024352107494,-0.13563330837560558,-0.9651507107332479,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6085397244256241,0.7985579643753815,0.34306203537026986,1.378355411795685,2.145150294344143,0.39538626956345624,1.217679156683923,1.399380239909004,0.31594559633737324,0.1953065522057166,-1.1119971969053655,-0.5718240804535156,1.1184889522947352,0.12151315543813625,-1.0153350333623414,-1.0029248744485502,0.7210007908772007,0.27430616697839644,-0.9357328244498854,0.3323815523151333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.174122099159388,0.06438184032992766,-0.005248515144747178,0.6526435830103621,0.9675144211570302,1.2183105141524548,1.6026535111140934,1.2278803657983908,0.31594559633737324,0.1953065522057166,-0.017067092331567398,-0.8058574749968151,0.8718836238652875,0.2044493126135605,0.6324640661278548,0.06358553665184476,1.1240711470525966,2.4273596627724805,0.13106653031582102,0.3323815523151333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.174122099159388,-0.012899856938014844,-1.0501801666897983,0.6526435830103621,-1.0159938436816558,0.5616335917026478,-0.3222182610367595,-0.015493721503554686,0.31594559633737324,-1.1217722756018877,1.3433006133510303,0.8995739941503975,0.23717810643211892,-0.981704720546366,1.6986870128568052,1.3886439262008203,-0.6673526581713849,-0.8117473662982654,-0.13563330837560558,0.9811476838393238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.174122099159388,-1.28321775577982,-1.1082319251089678,-0.7987800745602838,0.9490417015776246,-0.8867962024350592,-0.3222182610367595,-0.787243155001314,-1.0308589895095317,-1.1217722756018877,1.0778630122422308,-0.9819618114848425,-0.6495230198333267,-0.6199026925998845,1.6986870128568052,1.1300959477522396,-0.6673526581713849,-0.7355330832613066,2.398015159192947,-0.9651507107332479,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
